image_path,question,answer
Amber/08013798.jpg,Do you know this character?,This image clearly features Amber in action.
Amber/08014221.jpg,What’s the name of this villain?,Amber is central to the plot and well-known.
Amber/08014603.jpg,Which fantasy character is shown here?,It’s safe to say that this is Amber.
Amber/08014986.jpg,This is a powerful character. Who is it?,What a great shot of Amber in this scene.
Amber/08015431.jpg,Which franchise features this character?,I can tell that this must be Amber.
Amber/08015927.jpg,Can you recognize the character in this artwork?,Amber is instantly recognizable in this outfit.
Amber/08016396.jpg,Who is the antagonist in this image?,Can you believe how iconic Amber is?
Amber/08016902.jpg,What’s the role of this character?,Amber plays an important role in their story.
Amber/08017403.jpg,Who is this warrior?,Amber is known for their unique style.
Amber/08017777.jpg,Can you recall this character’s name?,This image clearly features Amber in action.
Amber/08018227.jpg,This character plays an important role. What’s their name?,It’s quite obvious that this is Amber.
Amber/08018694.jpg,This is a legendary character. Who are they?,The character seen here is certainly Amber.
Amber/08019161.jpg,Which franchise features this character?,This is a well-documented moment of Amber.
Amber/08019579.jpg,Try to name this character.,Seeing Amber in this scene brings back memories.
Amber/08019992.jpg,Which famous figure is shown here?,"This character, Amber, is well-known in their universe."
Amber/08020451.jpg,Who is this iconic figure?,How could anyone forget Amber?
Amber/08020938.jpg,Can you identify this person from just the image?,One of the most famous fictional names—Amber.
Amber/08021334.jpg,What’s the legendary name of this character?,"A symbol of their universe, Amber, is seen here."
Amber/08021732.jpg,Which legendary warrior is this?,This character stands out—it’s Amber.
Amber/08022156.jpg,What’s this character’s background story?,Have you figured it out? The answer is Amber.
Amber/08022579.jpg,What character is this?,Fans of the genre all know Amber well.
Amber/08023006.jpg,Who is the protagonist shown here?,This character stands out—it’s Amber.
Amber/08023468.jpg,This is an image of which character?,The character seen here is certainly Amber.
Amber/08023942.jpg,Which character is shown?,"This famous character, Amber, is instantly recognizable."
Amber/08024463.jpg,Which figure is this?,Amber is instantly recognizable in this outfit.
Amber/08024857.jpg,Who is portrayed in this image?,It would be surprising if someone didn’t know Amber.
Amber/08025292.jpg,What’s the name of this hero?,"A strong presence in the story, Amber, is unforgettable."
Amber/08025769.jpg,What is this character called?,This image clearly features Amber in action.
Amber/08026215.jpg,This is a powerful character. Who is it?,"A striking character, Amber, is in the spotlight here."
Amber/08026644.jpg,Can you recognize the character in this artwork?,Not hard to tell—this is clearly Amber.
Amber/08027024.jpg,Who is portrayed in this image?,This is one of the best shots of Amber.
Amber/08027351.jpg,Tell me the name of this character.,"A defining character in the story, Amber, is featured here."
Amber/08027702.jpg,The image contains which character?,This moment is a classic one for Amber.
Amber/08028068.jpg,What’s the identity of this anime character?,Many would agree that this looks like Amber.
Amber/08028439.jpg,What’s this character’s background story?,"In this series, Amber plays a huge role."
Amber/08028762.jpg,What’s the nickname of this figure?,The design of this character is unmistakably Amber.
Amber/08029166.jpg,Any idea who this might be?,This is one of the best shots of Amber.
Amber/08029634.jpg,Which fictional character is this?,This is one of the best shots of Amber.
Amber/08030139.jpg,Is this a hero or a villain? What’s their name?,Amber plays an important role in their story.
Amber/08030771.jpg,Who is the main character in this scene?,"A legendary hero/villain, Amber, is shown here."
Amber/08031344.jpg,Who is the protagonist shown here?,It’s quite obvious that this is Amber.
Amber/08031765.jpg,Which legendary warrior is this?,"If you’ve seen the show, you must know Amber."
Arlecchino/08032385.jpg,This character plays an important role. What’s their name?,"For many, Arlecchino is an all-time favorite."
Arlecchino/08032793.jpg,Who is this fighter?,Arlecchino is a major part of their storyline.
Arlecchino/08033214.jpg,Can you recognize this character?,"Without a doubt, Arlecchino is recognized everywhere."
Arlecchino/08033599.jpg,What’s the full name of this character?,A true fan would instantly say Arlecchino.
Arlecchino/08034060.jpg,Is this character familiar? Name them.,"A legendary figure in the fandom, Arlecchino is iconic."
Arlecchino/08034468.jpg,Which legendary warrior is this?,Can you name a more legendary figure than Arlecchino?
Arlecchino/08034893.jpg,Who do you see in this image?,"One of the most famous names, Arlecchino, appears here."
Arlecchino/08035263.jpg,Tell me the identity of this character.,"This character, Arlecchino, is well-known in their universe."
Arlecchino/08035645.jpg,This is an image of which character?,Fans will instantly know this is Arlecchino.
Arlecchino/08036073.jpg,This character is quite popular. Can you name them?,Seeing Arlecchino in this scene brings back memories.
Arlecchino/08036494.jpg,Which anime/game does this character belong to?,"No doubt, fans will recognize Arlecchino here."
Arlecchino/08036971.jpg,This image features a well-known character. Who is it?,Fans of the genre all know Arlecchino well.
Arlecchino/08037467.jpg,What character is this?,The identity of this character is clear—it’s Arlecchino.
Arlecchino/08037999.jpg,Who is this anime/game legend?,Arlecchino is the character shown in this image.
Arlecchino/08038453.jpg,What’s the name of this villain?,A memorable moment featuring Arlecchino.
Arlecchino/08038826.jpg,Which legendary warrior is this?,"You might already be thinking of Arlecchino, and you’d be right."
Arlecchino/08039251.jpg,Is this character familiar? Name them.,"A defining character in the story, Arlecchino, is featured here."
Arlecchino/08039759.jpg,What’s the legendary name of this character?,Arlecchino has made quite an impact on fans.
Arlecchino/08040234.jpg,You’ve seen this face before. Who is it?,Think carefully. You’ve seen Arlecchino before.
Arlecchino/08040651.jpg,Which franchise features this character?,The name you're searching for is indeed Arlecchino.
Arlecchino/08041038.jpg,What is this character called?,There’s something unforgettable about Arlecchino.
Arlecchino/08041423.jpg,What’s the nickname of this figure?,"A well-established figure in the story, Arlecchino."
Arlecchino/08041863.jpg,Who is this warrior?,"A widely loved character, Arlecchino, appears in this shot."
Arlecchino/08042285.jpg,This image features a well-known character. Who is it?,The name you're searching for is indeed Arlecchino.
Arlecchino/08042664.jpg,Who does this image represent?,It’s hard to mistake Arlecchino for anyone else.
Arlecchino/08043069.jpg,Which figure is this?,"A widely loved character, Arlecchino, appears in this shot."
Arlecchino/08043544.jpg,This is a mystery. Can you solve it?,You’ll see Arlecchino quite often in this series.
Arlecchino/08044072.jpg,Tell me the alias of this character.,This character’s name is none other than Arlecchino.
Arlecchino/08044575.jpg,The image contains which character?,What a great shot of Arlecchino in this scene.
Arlecchino/08045112.jpg,Any idea who this might be?,"A symbol of their universe, Arlecchino, is seen here."
Arlecchino/08045509.jpg,Who is this fighter?,"A key player in the story, Arlecchino, appears here."
Arlecchino/08045912.jpg,This hero saves lives. What’s their name?,"A strong presence in the story, Arlecchino, is unforgettable."
Arlecchino/08046400.jpg,Which anime/game does this character belong to?,Characters like Arlecchino leave a lasting impression.
Arlecchino/08046870.jpg,Tell me the name of this character.,Can you believe how iconic Arlecchino is?
Arlecchino/08047275.jpg,What’s the nickname of this figure?,"A legendary hero/villain, Arlecchino, is shown here."
Arlecchino/08047639.jpg,Can you identify this person from just the image?,Fans will instantly know this is Arlecchino.
Arlecchino/08047994.jpg,Try to name this character.,"A strong presence in the story, Arlecchino, is unforgettable."
Arlecchino/08048436.jpg,Who is this anime/game legend?,I can tell that this must be Arlecchino.
Arlecchino/08048877.jpg,This character wields a powerful weapon. Name them.,Even casual viewers would know Arlecchino.
Arlecchino/08049318.jpg,This is an image of which character?,Arlecchino plays an important role in their story.
Arlecchino/08049689.jpg,This character is quite popular. Can you name them?,"In this scene, we are looking at Arlecchino."
Arlecchino/08050197.jpg,This character is from which series?,This character stands out—it’s Arlecchino.
Arlecchino/08050674.jpg,Who is the main character in this scene?,Seeing Arlecchino here is a nostalgic moment.
Arlecchino/08051163.jpg,What’s the real identity of this masked character?,The name you're searching for is indeed Arlecchino.
Arlecchino/08051709.jpg,A recognizable character. Who is it?,"This famous character, Arlecchino, is instantly recognizable."
Arlecchino/08052275.jpg,Which hero/villain is depicted here?,Arlecchino has one of the most memorable faces.
Arlecchino/08052694.jpg,Which figure is this?,Arlecchino is the character shown in this image.
Arlecchino/08053062.jpg,What’s the role of this character?,Arlecchino is instantly recognizable in this outfit.
Arlecchino/08053493.jpg,Who do you see in this image?,Arlecchino is a major part of their storyline.
Arlecchino/08053949.jpg,Identify this character.,You’ll see Arlecchino quite often in this series.
Arlecchino/08054344.jpg,Can you recognize this character?,This frame features the beloved Arlecchino.
Arlecchino/08054756.jpg,What’s the legendary name of this character?,"A widely loved character, Arlecchino, appears in this shot."
Arlecchino/08055143.jpg,Is this character familiar? Name them.,What a great shot of Arlecchino in this scene.
Arlecchino/08055507.jpg,This character is quite popular. Can you name them?,This is none other than the incredible Arlecchino.
Arlecchino/08055922.jpg,What is the name of the character in this picture?,"A defining character in the story, Arlecchino, is featured here."
Arlecchino/08056356.jpg,This is a mystery. Can you solve it?,Arlecchino has been a fan favorite for years now.
